user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender
108739,888618,1208,4356,2276,719,2,4,1
363795,935222,464,1311,2276,1010,2,5,1
130182,492959,1401,2534,2276,1111,2,4,0
130182,939156,629,2534,2276,1111,2,4,0
284454,241018,1208,1304,2276,725,2,4,1
284454,939156,629,2534,2276,1111,2,4,1
216377,349999,1208,422,2276,1111,2,4,1
181164,563362,152,1719,2276,1111,2,3,0
181164,563362,152,1719,2276,1111,2,3,0
279187,925470,1208,1200,2276,1111,2,4,1
271061,951042,267,2959,2276,1023,2,4,0
271061,951042,267,2959,2276,1023,2,4,0
318949,414007,602,1719,2276,909,2,4,0
318949,414007,602,1719,2276,909,2,4,0
318949,414007,602,1719,2276,909,2,4,0
390925,625439,1208,4079,2276,1111,2,5,1
390925,939915,1401,4079,2276,1111,2,5,1
70926,612138,1401,291,2276,1111,2,4,0
70926,612138,1401,291,2276,1111,2,4,0
70926,612138,1401,291,2276,1111,2,4,0
283768,179830,1208,546,2276,906,2,4,1
283768,969584,1208,2959,2276,906,2,4,1
283768,717906,1208,3078,2276,906,2,4,1
75874,702136,1401,3552,2276,911,2,5,0
75874,702136,1401,3552,2276,911,2,5,0
149326,362109,1213,2959,2276,615,2,6,1
149326,362109,1213,2959,2276,615,2,6,1
149326,362109,1213,2959,2276,615,2,6,1
341402,4489,1389,1304,2276,1111,2,7,0
381488,195124,1208,4304,2276,1022,2,4,2
321611,969584,1208,2959,2276,723,2,4,1
4747,179830,1208,546,2276,1016,2,4,0
5274,710802,267,422,2276,1111,2,4,0
254379,276098,825,2857,2276,1025,2,6,0
402599,815566,1208,727,2276,1028,2,3,0
287111,509929,1208,37,2276,1111,2,5,1
287111,509929,1208,37,2276,1111,2,5,1
11018,1058438,1208,422,2276,1111,2,0,0
242296,239864,1213,546,2276,1111,2,4,1
242296,179830,1208,546,2276,1111,2,4,1
242296,179830,1208,546,2276,1111,2,4,1
153416,288384,1213,4478,2276,526,2,4,0
153416,288384,1213,4478,2276,526,2,4,0
153416,288384,1213,4478,2276,526,2,4,0
407801,293244,1401,3552,2276,1111,2,4,2
48527,764599,1208,422,2276,1022,2,3,0
48527,405362,1208,422,2276,1022,2,3,0
48527,409909,1208,422,2276,1022,2,3,0
48527,742810,1208,422,2276,1022,2,3,0
48527,214771,1208,422,2276,1022,2,3,0
198155,48125,1028,3065,2276,1111,2,4,1
139195,587051,933,626,2276,930,2,4,0
343497,179830,1208,546,2276,1019,2,4,1
37493,626002,1208,422,2276,909,2,4,0
75581,888618,1208,4356,2276,719,2,4,0
404555,210577,1197,3912,2276,902,2,5,0
404555,444379,602,1719,2276,823,2,5,0
404555,444379,602,1719,2276,823,2,5,0
281762,336959,267,1853,2276,1028,2,6,2
238351,717816,629,3912,2276,1111,2,4,1
238351,862219,629,3912,2276,1111,2,4,1
53190,533916,1401,4491,2276,1111,2,4,1
53190,533916,1401,4491,2276,1111,2,4,1
139282,1041773,267,4144,2276,812,2,5,0
139282,1014969,1213,4144,2276,812,2,5,0
139282,417530,1213,4144,2276,812,2,5,0
396238,983544,1208,3471,2276,1111,2,3,1
133260,384350,1208,1719,2276,730,2,4,1
414293,1109921,1401,422,2276,1111,2,3,1
414293,1109921,1401,422,2276,1111,2,3,1
400925,73485,1208,60,2276,1012,2,4,1
400925,580712,1213,60,2276,1012,2,4,1
67335,179830,1208,546,2276,1019,2,3,0
235344,125094,1401,3912,2276,513,2,4,0
235344,125094,1401,3912,2276,513,2,4,0
171364,252098,602,546,2276,707,2,6,0
267870,186500,1401,4780,2276,905,2,4,0
267870,186500,1401,4780,2276,905,2,4,0
135067,702136,1401,3552,2276,1111,2,5,1
135067,198727,1401,3552,2276,1111,2,5,1
135067,829774,420,3552,2276,1111,2,5,1
135067,198727,1401,3552,2276,1111,2,5,1
135067,829774,420,3552,2276,1111,2,5,1
135067,881084,1401,3552,2276,1111,2,5,1
135067,477655,1401,3552,2276,1111,2,5,1
135067,702136,1401,3552,2276,1111,2,5,1
135067,198727,1401,3552,2276,1111,2,5,1
148110,684000,812,4783,2276,530,2,4,0
333016,758772,1208,4356,2276,1111,2,3,0
307773,198727,1401,3552,2276,1111,2,4,0
222656,717392,267,1304,2276,708,2,4,0
386118,308365,1208,422,2276,1111,2,4,1
88513,239864,1213,546,2276,1024,2,3,
88513,239864,1213,546,2276,1024,2,3,
88513,239864,1213,546,2276,1024,2,3,
343775,668719,825,3959,2276,1025,2,3,0
212209,85384,1197,3912,2276,1005,2,4,1
424124,1058438,1208,422,2276,1111,2,5,0
424124,1058438,1208,422,2276,1111,2,5,0
28961,1010781,1401,4491,2276,1111,2,6,1
359273,1073432,1554,626,2276,618,2,0,0
359273,1073432,1554,626,2276,618,2,0,0
61110,951042,267,2959,2276,917,2,3,0
61110,1106609,267,2959,2276,917,2,3,0
61110,1106609,267,2959,2276,917,2,3,0
61110,951042,267,2959,2276,917,2,3,0
400218,1039919,1208,1200,2276,1017,2,3,1
190232,515410,35,4783,2276,515,2,6,0
286513,414007,602,1719,2276,512,2,4,0
258465,349999,1208,422,2276,1111,2,4,0
258465,939156,629,2534,2276,1111,2,4,0
36458,1016957,825,3601,2276,1111,2,5,2
36458,1016957,825,3601,2276,1111,2,5,2
401061,996604,933,3663,2276,1104,2,4,0
176115,195714,1213,1200,2276,808,2,4,1
110680,924826,1208,3078,2276,1111,2,4,0
110680,924826,1208,3078,2276,1111,2,4,0
110680,924826,1208,3078,2276,1111,2,4,0
110680,924826,1208,3078,2276,1111,2,4,0
241664,468829,1213,3779,2276,1106,2,4,0
265508,205135,1213,2959,2276,531,2,7,1
261037,1039919,1208,1200,2276,1111,2,3,0
261037,1039919,1208,1200,2276,1111,2,3,0
81803,590204,267,1200,2276,712,2,4,0
81803,1029992,267,1200,2276,712,2,4,0
81803,74158,267,1200,2276,712,2,4,0
81803,718528,267,1200,2276,712,2,4,0
81803,417530,1213,4144,2276,810,2,4,0
186337,1030271,1401,3663,2276,1107,2,4,1
186337,405344,1401,3663,2276,1107,2,4,1
101614,340264,469,3065,2276,1111,2,3,0
173395,477655,1401,3552,2276,1028,2,5,0
173395,293244,1401,3552,2276,1028,2,5,0
293222,267067,1208,1200,2276,903,2,4,0
19359,179769,825,2429,2276,1006,2,5,1
267983,951042,267,2959,2276,1005,2,4,1
268802,254888,40,422,2276,1111,2,3,1
195958,158311,1401,291,2276,1111,2,5,0
195958,597224,1208,422,2276,1111,2,5,0
195958,224344,1208,422,2276,1111,2,5,0
105261,62809,267,1200,2276,1111,2,4,0
68789,841920,1401,4491,2276,924,2,5,1
138839,293244,1401,3552,2276,1111,2,4,0
138839,727687,1208,3552,2276,1111,2,4,0
138839,881084,1401,3552,2276,1111,2,4,0
57309,692543,1213,422,2276,630,2,4,0
57309,293244,1401,3552,2276,808,2,4,0
193357,543490,1401,100,2276,1111,2,5,1
230273,1088871,420,4783,2276,524,2,0,0
192715,336959,267,1853,2276,1028,2,4,2
253250,663448,1401,3065,2276,1025,2,6,0
75948,139043,1213,1304,2276,910,2,3,0
75948,139043,1213,1304,2276,910,2,3,0
75948,139043,1213,1304,2276,910,2,3,0
75948,139043,1213,1304,2276,910,2,3,0
75948,139043,1213,1304,2276,910,2,3,0
284586,718528,267,1200,2276,707,2,5,0
284586,195714,1213,1200,2276,707,2,5,0
284586,590204,267,1200,2276,707,2,5,0
284586,74158,267,1200,2276,707,2,5,0
284586,1029992,267,1200,2276,707,2,5,0
178021,935222,464,1311,2276,1111,2,0,0
178021,935222,464,1311,2276,1111,2,0,0
178021,935222,464,1311,2276,1111,2,0,0
178021,935222,464,1311,2276,1008,2,0,0
2148,1003943,1401,422,2276,1111,2,5,1
2148,590964,1208,422,2276,1111,2,5,1
70091,1058188,1208,2857,2276,1008,2,0,0
70091,1058188,1208,2857,2276,1031,2,0,0
70091,1058188,1208,2857,2276,1015,2,0,0
70091,1058188,1208,2857,2276,1023,2,0,0
241115,179830,1208,546,2276,1010,2,4,0
241115,1058188,1208,2857,2276,1005,2,4,0
241115,717906,1208,3078,2276,929,2,4,0
186259,18090,1208,1304,2276,1015,2,5,0
406558,637403,1213,1304,2276,1013,2,3,0
406558,771371,1213,1304,2276,1013,2,3,0
406558,542315,1213,1304,2276,617,2,3,0
406558,771371,1213,1304,2276,617,2,3,0
406558,637403,1213,1304,2276,527,2,3,0
406558,771371,1213,1304,2276,527,2,3,0
406558,542315,1213,1304,2276,527,2,3,0
406558,637403,1213,1304,2276,521,2,3,0
259481,853109,1208,3471,2276,1111,2,5,0
185024,1029992,267,1200,2276,531,2,3,1
287327,718528,267,1200,2276,1018,2,3,1
287327,590204,267,1200,2276,1018,2,3,1
287327,1029992,267,1200,2276,1018,2,3,1
287327,588327,1213,1200,2276,1018,2,3,1
287327,195714,1213,1200,2276,1018,2,3,1
289340,254060,267,1364,2276,731,2,3,1
230419,992139,1213,3078,2276,1111,2,4,0
279347,237750,825,3078,2276,1111,2,4,0
424039,195124,1208,4304,2276,1023,2,3,0
424039,195124,1208,4304,2276,1023,2,3,0
424039,195124,1208,4304,2276,1023,2,3,0
424039,195124,1208,4304,2276,1023,2,3,0
424039,195124,1208,4304,2276,1023,2,3,0
424039,195124,1208,4304,2276,1023,2,3,0
41370,847203,1401,3065,2276,910,2,3,0
364210,195124,1208,4304,2276,1023,2,0,0
281075,789030,1213,2959,2276,906,2,4,1
281075,1106609,267,2959,2276,906,2,4,1
281075,1106609,267,2959,2276,906,2,4,1
281075,951042,267,2959,2276,906,2,4,1
281075,1106609,267,2959,2276,906,2,4,1
53502,18090,1208,1304,2276,1101,2,6,0
53502,18090,1208,1304,2276,1111,2,6,0
53502,771371,1213,1304,2276,1111,2,6,0
211861,195714,1213,1200,2276,723,2,5,0
344307,179830,1208,546,2276,831,2,3,1
344307,526817,1208,4144,2276,1018,2,3,1
344307,1016354,1208,2191,2276,916,2,3,1
8217,266943,1208,2953,2276,1110,2,6,0
8217,266943,1208,2953,2276,1110,2,6,0
9255,1039919,1208,1200,2276,1021,2,3,1
9255,18090,1208,1304,2276,1017,2,3,1
9255,241018,1208,1304,2276,1017,2,3,1
9255,179830,1208,546,2276,1019,2,3,1
32640,951042,267,2959,2276,1023,2,3,1
172059,614083,252,4356,2276,1111,2,4,2
38526,870470,1208,422,2276,1111,2,3,1
368500,34278,1389,2429,2276,928,2,3,0
258576,165581,1208,2959,2276,1021,2,4,2
258576,165581,1208,2959,2276,1015,2,4,2
258576,969584,1208,2959,2276,1015,2,4,2
56308,349999,1208,422,2276,1111,2,5,0
36733,1058188,1208,2857,2276,1111,2,6,1
140019,331935,267,2959,2276,1001,2,3,0
140019,362109,1213,2959,2276,1001,2,3,0
140019,626372,267,2959,2276,1001,2,3,0
140019,708674,267,2959,2276,1001,2,3,0
140019,512052,267,3078,2276,1106,2,3,0
232791,1054432,1208,422,2276,1111,2,6,0
388194,73823,1213,1719,2276,617,2,3,0
388194,444379,602,1719,2276,522,2,3,0
388194,444379,602,1719,2276,617,2,3,0
56725,467056,1208,422,2276,1024,2,4,1
56725,210577,1197,3912,2276,902,2,4,1
272318,758772,199,4356,2276,814,2,6,1
319667,826109,1213,4356,2276,908,2,4,0
179116,179830,1208,546,2276,1015,2,3,0
245707,826109,1213,4356,2276,1016,2,6,1
158586,170257,1401,4349,2276,712,2,4,2
181938,1061427,1401,626,2276,801,2,4,0
272706,743246,1401,4079,2276,1101,2,4,1
418071,635937,1208,1304,2276,1111,2,6,0
250238,718528,267,1200,2276,813,2,4,1
250238,293244,1401,3552,2276,1111,2,4,1
123428,179830,1208,546,2276,1111,2,3,1
174725,185983,1554,2534,2276,602,2,3,2
70376,1029992,267,1200,2276,818,2,3,1
70376,590204,267,1200,2276,818,2,3,1
70376,74158,267,1200,2276,818,2,3,1
70376,195714,1213,1200,2276,818,2,3,1
70376,588327,1213,1200,2276,818,2,3,1
333110,1058438,1208,422,2276,1111,2,3,0
201165,795279,1213,1364,2276,704,2,3,0
204852,295260,267,3862,2276,1102,2,5,0
19426,444379,602,1719,2276,711,2,4,0
72938,444379,602,1719,2276,709,2,4,0
72938,828242,1389,1719,2276,709,2,4,0
85953,74158,267,1200,2276,712,2,3,0
85953,1029992,267,1200,2276,712,2,3,0
85953,718528,267,1200,2276,712,2,3,0
85953,590204,267,1200,2276,712,2,3,0
213974,838369,1401,1940,2276,618,2,3,1
213974,838369,1401,1940,2276,618,2,3,1
198869,34278,1389,2429,2276,930,2,4,1
325413,295260,267,3862,2276,1102,2,6,0
361319,311228,199,37,2276,1107,2,4,0
170138,467051,1208,1719,2276,1111,2,2,0
241306,1039919,1208,1200,2276,1017,2,4,0
398857,17709,420,4491,2276,1111,2,4,0
16040,718528,267,1200,2276,818,2,3,1
16040,74158,267,1200,2276,818,2,3,1
16040,588327,1213,1200,2276,818,2,3,1
16040,195714,1213,1200,2276,818,2,3,1
16040,590204,267,1200,2276,818,2,3,1
309320,597750,1389,1304,2276,928,2,5,0
165586,850676,1401,60,2276,1111,2,4,1
186596,485336,825,422,2276,1111,2,3,0
186596,870470,1208,422,2276,1111,2,3,0
52491,349999,1208,422,2276,1111,2,3,1
76249,776943,199,3471,2276,1018,2,4,0
219549,629460,267,3862,2276,808,2,4,0
308050,798573,1401,4491,2276,1025,2,5,0
270329,18090,1208,1304,2276,1018,2,3,0
270329,1106609,267,2959,2276,923,2,3,0
270329,1106609,267,2959,2276,923,2,3,0
157803,210577,1197,3912,2276,902,2,4,0
157803,210577,1197,3912,2276,902,2,4,0
190978,338338,1401,4783,2276,1014,2,5,0
190978,338338,1401,4783,2276,1014,2,5,0
190978,338338,1401,4783,2276,1014,2,5,0
190978,338338,1401,4783,2276,1014,2,5,0
81552,18090,1208,1304,2276,906,2,0,0
90953,125094,1401,3912,2276,603,2,0,0
90953,125094,1401,3912,2276,603,2,0,0
141909,414007,602,1719,2276,705,2,3,0
141909,414007,602,1719,2276,705,2,3,0
362678,267712,1401,1940,2276,1105,2,5,0
44908,360960,1208,3779,2276,1030,2,6,0
419011,637469,1401,4901,2276,1006,2,4,2
419011,637469,1401,4901,2276,1006,2,4,2
29179,17709,420,4491,2276,906,2,4,0
29179,637403,1213,1304,2276,608,2,4,0
29179,533916,1401,4491,2276,802,2,4,0
86495,48125,1028,3065,2276,1111,2,5,0
19196,597224,1208,422,2276,1111,2,5,0
410890,125094,1401,3912,2276,617,2,5,1
410890,125094,1401,3912,2276,617,2,5,1
410890,125094,1401,3912,2276,617,2,5,1
410890,125094,1401,3912,2276,617,2,5,1
410890,125094,1401,3912,2276,617,2,5,1
410890,125094,1401,3912,2276,617,2,5,1
17310,1039919,1208,1200,2276,1111,2,4,0
17310,1039919,1208,1200,2276,1111,2,4,0
214848,411125,602,2959,2276,828,2,4,1
2433,1014969,1213,4144,2276,916,2,4,0
2433,1014969,1213,4144,2276,916,2,4,0
2433,1014969,1213,4144,2276,911,2,4,0
2433,1014969,1213,4144,2276,911,2,4,0
2433,1014969,1213,4144,2276,911,2,4,0
2433,1014969,1213,4144,2276,916,2,4,0
82184,128881,1208,422,2276,1002,2,0,2
309282,418333,1401,422,2276,1111,2,4,0
143938,414007,602,1719,2276,1111,2,6,0
60135,470405,1450,2857,2276,1103,2,6,2
78315,308365,1208,422,2276,1111,2,3,1
322734,241018,1208,1304,2276,924,2,4,1
170334,18090,1208,1304,2276,1111,2,4,0
158916,539608,1208,422,2276,1111,2,4,0
158916,690978,1208,422,2276,1111,2,4,0
158916,690978,1208,422,2276,1111,2,4,0
347672,165581,1208,2959,2276,1111,2,3,0
347672,969584,1208,2959,2276,1111,2,3,0
347672,165581,1208,2959,2276,1111,2,3,0
347672,969584,1208,2959,2276,1111,2,3,0
273803,567637,267,2948,2276,528,2,5,0
273803,567637,267,2948,2276,528,2,5,0
273803,1033711,267,2948,2276,528,2,5,0
287463,702136,1401,3552,2276,1111,2,5,1
287463,702136,1401,3552,2276,1111,2,5,1
129471,629460,267,3862,2276,805,2,5,1
129471,542315,1213,1304,2276,522,2,5,1
129471,850601,267,3862,2276,620,2,5,1
54932,939156,629,2534,2276,1111,2,4,0
27126,951042,267,2959,2276,1109,2,0,0
393319,179830,1208,546,2276,1111,2,3,0
193644,908579,1197,4491,2276,815,2,4,0
233994,815566,1208,727,2276,1030,2,4,2
153811,815566,1208,727,2276,1030,2,4,0
40809,170257,1401,4349,2276,811,2,4,0
40809,832673,1401,4349,2276,811,2,4,0
40809,170257,1401,4349,2276,811,2,4,0
276074,195714,1213,1200,2276,818,2,2,1
276074,74158,267,1200,2276,818,2,2,1
276074,588327,1213,1200,2276,818,2,2,1
276074,590204,267,1200,2276,818,2,2,1
276074,195714,1213,1200,2276,812,2,2,1
276074,588327,1213,1200,2276,812,2,2,1
276074,195714,1213,1200,2276,812,2,2,1
276074,74158,267,1200,2276,812,2,2,1
276074,718528,267,1200,2276,812,2,2,1
276074,1029992,267,1200,2276,812,2,2,1
276074,588327,1213,1200,2276,812,2,2,1
276074,1029992,267,1200,2276,812,2,2,1
276074,718528,267,1200,2276,812,2,2,1
276074,74158,267,1200,2276,812,2,2,1
276074,718528,267,1200,2276,818,2,2,1
335006,477655,1401,3552,2276,1111,2,4,1
291610,870470,1208,422,2276,1111,2,3,0
13348,796443,1208,2857,2276,804,2,6,0
13348,740605,1329,2857,2276,804,2,6,0
13348,796443,1208,2857,2276,804,2,6,0
13348,796443,1208,2857,2276,804,2,6,0
13348,796443,1208,2857,2276,804,2,6,0
13348,210741,1208,422,2276,1111,2,6,0
279911,1083168,152,37,2276,606,2,6,0
374304,267067,1208,1200,2276,905,2,6,0
154948,951042,267,2959,2276,927,2,3,1
154948,951042,267,2959,2276,927,2,3,1
154948,951042,267,2959,2276,927,2,3,1
154948,951042,267,2959,2276,927,2,3,1
154948,951042,267,2959,2276,927,2,3,1
154948,1058188,1208,2857,2276,1016,2,3,1
211256,951042,267,2959,2276,1030,2,3,0
211256,951042,267,2959,2276,1030,2,3,0
211256,951042,267,2959,2276,1030,2,3,0
211256,951042,267,2959,2276,1030,2,3,0
378363,512052,267,3078,2276,925,2,6,0
166224,252098,602,546,2276,624,2,3,0
166224,252098,602,546,2276,624,2,3,0
166224,252098,602,546,2276,624,2,3,0
166224,252098,602,546,2276,624,2,3,0
166224,252098,602,546,2276,624,2,3,0
226769,1058188,1208,2857,2276,903,2,5,0
226769,1058188,1208,2857,2276,903,2,5,0
272425,1100559,1208,60,2276,1111,2,3,0
110398,841920,1401,4491,2276,925,2,3,0
364735,195714,1213,1200,2276,606,2,4,1
68532,146628,1401,4486,2276,819,2,4,2
68532,146628,1401,4486,2276,821,2,4,2
311286,512052,267,3078,2276,923,2,4,0
311286,357199,1208,4304,2276,817,2,4,0
32245,405924,1329,422,2276,1111,2,3,0
145856,870470,1208,422,2276,1111,2,3,1
305450,1039919,1208,1200,2276,1111,2,3,1
305450,1039919,1208,1200,2276,1111,2,3,1
305450,1008415,267,1200,2276,1111,2,3,1
305450,1008415,267,1200,2276,1111,2,3,1
104897,629460,267,3862,2276,1111,2,2,1
222546,376479,825,3471,2276,1008,2,2,0
228021,267067,1208,1200,2276,905,2,3,0
228021,267067,1208,1200,2276,905,2,3,0
386159,267067,1208,1200,2276,905,2,6,0
288126,321594,1208,422,2276,1028,2,3,1
295638,951042,267,2959,2276,1111,2,6,0
295638,951042,267,2959,2276,1111,2,6,0
295638,951042,267,2959,2276,1111,2,6,0
329096,637403,1213,1304,2276,617,2,6,0
238756,195714,1213,1200,2276,527,2,3,0
221431,542315,1213,1304,2276,515,2,5,0
52369,267067,1208,1200,2276,905,2,0,0
299249,996667,1401,3065,2276,724,2,4,0
299249,386281,1401,3065,2276,724,2,4,0
299249,386281,1401,3065,2276,724,2,4,0
254605,939915,1401,4079,2276,1102,2,0,0
400267,1029992,267,1200,2276,707,2,3,0
400267,1041773,267,4144,2276,623,2,3,0
164257,908579,1197,4491,2276,815,2,4,0
178978,561327,1329,422,2276,1111,2,5,1
178978,725795,1142,422,2276,1111,2,5,1
84118,470405,1450,2857,2276,1103,2,6,0
94884,1106609,267,2959,2276,622,2,4,0
196794,717816,629,3912,2276,1102,2,5,0
196794,31692,629,3912,2276,1102,2,5,0
194121,293244,1401,3552,2276,831,2,3,0
194121,293244,1401,3552,2276,831,2,3,0
185604,717906,1208,3078,2276,1027,2,3,0
315248,1029992,267,1200,2276,704,2,3,0
315248,718528,267,1200,2276,704,2,3,0
315248,74158,267,1200,2276,704,2,3,0
315248,590204,267,1200,2276,704,2,3,0
315248,195714,1213,1200,2276,704,2,3,0
68069,571369,267,4487,2276,1106,2,3,0
149781,542315,1213,1304,2276,517,2,4,0
149781,332367,1213,1304,2276,517,2,4,0
149781,850676,1401,60,2276,726,2,4,0
60039,881084,1401,3552,2276,1111,2,5,0
60039,1001833,1401,3552,2276,1111,2,5,0
79720,1029992,267,1200,2276,618,2,2,1
234682,331935,267,2959,2276,1007,2,5,1
234682,362109,1213,2959,2276,1007,2,5,1
234682,362109,1213,2959,2276,1007,2,5,1
55885,338338,1401,4783,2276,909,2,6,0
55885,940325,1401,4783,2276,909,2,6,0
55885,338338,1401,4783,2276,909,2,6,0
7989,669247,1401,4349,2276,915,2,0,0
106932,18503,267,1853,2276,912,2,3,0
137557,951042,267,2959,2276,906,2,3,0
137557,951042,267,2959,2276,906,2,3,0
388559,86871,1155,1311,2276,1111,2,3,0
388559,1024612,1129,1311,2276,1111,2,3,0
388559,86871,1155,1311,2276,1111,2,3,0
115504,95739,267,3862,2276,902,2,4,0
115504,95739,267,3862,2276,902,2,4,0
115504,629460,267,3862,2276,829,2,4,0
5657,557089,420,4783,2276,1017,2,4,2
5657,195124,1208,4304,2276,1023,2,4,2
5657,195124,1208,4304,2276,1023,2,4,2
5657,195124,1208,4304,2276,1023,2,4,2
259305,1058188,1208,2857,2276,912,2,5,0
100642,195714,1213,1200,2276,723,2,3,2
100642,195714,1213,1200,2276,723,2,3,2
100642,195714,1213,1200,2276,723,2,3,2
100642,195714,1213,1200,2276,723,2,3,2
47753,459478,1208,2857,2276,1111,2,4,0
47753,796443,1208,2857,2276,1111,2,4,0
95325,826109,1213,4356,2276,925,2,5,1
165200,802994,1213,37,2276,630,2,6,0
235930,38250,1208,1719,2276,1105,2,3,0
124714,951042,267,2959,2276,1111,2,4,1
124714,951042,267,2959,2276,1111,2,4,1
124714,951042,267,2959,2276,1111,2,4,1
124714,951042,267,2959,2276,1111,2,4,1
124714,951042,267,2959,2276,1111,2,4,1
202491,23254,1329,1719,2276,1109,2,2,0
250281,637403,1213,1304,2276,519,2,3,1
250281,590204,267,1200,2276,818,2,3,1
250281,1029992,267,1200,2276,818,2,3,1
250281,588327,1213,1200,2276,818,2,3,1
250281,74158,267,1200,2276,818,2,3,1
250281,679862,1213,3471,2276,806,2,3,1
250281,195714,1213,1200,2276,818,2,3,1
227405,597224,1208,422,2276,1111,2,3,0
303612,95739,267,3862,2276,902,2,2,0
254475,951042,267,2959,2276,1018,2,3,0
134792,130913,1208,422,2276,1111,2,6,1
421435,1058188,1208,2857,2276,928,2,0,2
421435,1058188,1208,2857,2276,1003,2,0,2
373342,349999,1208,422,2276,1111,2,3,0
212585,717906,1208,3078,2276,1021,2,3,0
212585,956327,602,1200,2276,529,2,3,0
212585,966602,602,2529,2276,617,2,3,0
212585,966602,602,2529,2276,617,2,3,0
100391,1029992,267,1200,2276,617,2,3,0
100391,1029992,267,1200,2276,617,2,3,0
100391,956327,602,1200,2276,617,2,3,0
100391,917078,1213,1200,2276,617,2,3,0
171823,130913,1208,422,2276,1111,2,3,2
171823,1058438,1208,422,2276,1111,2,3,2
17507,267067,1208,1200,2276,903,2,4,0
370132,360960,1208,3779,2276,1027,2,4,1
370132,717906,1208,3078,2276,1021,2,4,1
164822,417530,1213,4144,2276,530,2,0,0
379911,1077020,1213,2953,2276,605,2,4,1
294555,293244,1401,3552,2276,1111,2,8,1
192529,588327,1213,1200,2276,813,2,4,0
192529,590204,267,1200,2276,813,2,4,0
192529,195714,1213,1200,2276,813,2,4,0
192529,718528,267,1200,2276,813,2,4,0
192529,1029992,267,1200,2276,813,2,4,0
192529,588327,1213,1200,2276,818,2,4,0
192529,195714,1213,1200,2276,818,2,4,0
192529,1029992,267,1200,2276,818,2,4,0
192529,590204,267,1200,2276,818,2,4,0
192529,74158,267,1200,2276,818,2,4,0
109044,247950,1554,3450,2276,910,2,5,0
109044,247950,1554,3450,2276,906,2,5,0
198161,85384,1197,3912,2276,1111,2,4,1
69315,266943,1208,2953,2276,1111,2,3,0
218460,172878,825,422,2276,1111,2,4,0
160493,969584,1208,2959,2276,1111,2,3,0
43923,349999,1208,422,2276,1111,2,4,1
111130,179830,1208,546,2276,1111,2,3,1
137543,815566,1208,727,2276,1030,2,5,0
316271,939915,1401,4079,2276,1104,2,5,0
78869,213890,1208,422,2276,1111,2,4,0
124088,505561,1329,2857,2276,1111,2,6,0
124088,505561,1329,2857,2276,1111,2,6,0
85007,73485,1208,60,2276,1102,2,5,0
173387,293244,1401,3552,2276,1031,2,0,0
173387,293244,1401,3552,2276,1031,2,0,0
173387,198727,1401,3552,2276,1031,2,0,0
173387,917794,1401,3552,2276,1031,2,0,0
173387,198727,1401,3552,2276,1030,2,0,0
173387,917794,1401,3552,2276,1030,2,0,0
363168,444379,602,1719,2276,930,2,0,0
363168,73823,1213,1719,2276,930,2,0,0
363168,73823,1213,1719,2276,930,2,0,0
363168,444379,602,1719,2276,930,2,0,0
363168,643153,1611,1719,2276,1022,2,0,0
363168,384350,1208,1719,2276,1022,2,0,0
363168,444379,602,1719,2276,1016,2,0,0
363168,444379,602,1719,2276,1016,2,0,0
363168,73823,1213,1719,2276,1016,2,0,0
363168,384350,1208,1719,2276,1016,2,0,0
363168,444379,602,1719,2276,1016,2,0,0
363168,414007,602,1719,2276,1016,2,0,0
363168,414007,602,1719,2276,1016,2,0,0
363168,975537,1213,1719,2276,1016,2,0,0
144426,789030,1213,2959,2276,809,2,5,0
144426,789030,1213,2959,2276,809,2,5,0
144426,789030,1213,2959,2276,809,2,5,0
144426,789030,1213,2959,2276,809,2,5,0
99005,179830,1208,546,2276,1019,2,4,1
58629,179830,1208,546,2276,1111,2,3,1
58629,179830,1208,546,2276,1111,2,3,1
58629,179830,1208,546,2276,1111,2,3,1
299775,1058438,1208,422,2276,1111,2,4,0
299775,583779,1208,422,2276,1111,2,4,0
311701,832673,1401,4349,2276,1102,2,4,0
248599,179830,1208,546,2276,1111,2,0,0
248599,179830,1208,546,2276,1111,2,0,0
248599,179830,1208,546,2276,1111,2,0,0
248599,179830,1208,546,2276,1111,2,0,0
248599,179830,1208,546,2276,1111,2,0,0
366927,195714,1213,1200,2276,1018,2,3,1
366927,718528,267,1200,2276,1018,2,3,1
366927,588327,1213,1200,2276,1018,2,3,1
366927,655462,267,1200,2276,1018,2,3,1
366927,692543,1213,422,2276,626,2,3,1
421621,637403,1213,1304,2276,514,2,2,1
421621,637403,1213,1304,2276,520,2,2,1
421621,637403,1213,1304,2276,520,2,2,1
50818,18090,1208,1304,2276,1111,2,2,0
50818,517275,1208,1304,2276,1024,2,2,0
65524,267067,1208,1200,2276,908,2,4,1
131535,969584,1208,2959,2276,914,2,3,0
367,1032139,1401,2551,2276,924,2,4,0
367,288970,1401,2551,2276,924,2,4,0
185815,1093372,252,3552,2276,715,2,3,2
67600,267067,1208,1200,2276,904,2,4,0
67600,267067,1208,1200,2276,904,2,4,0
168577,34278,1389,2429,2276,1111,2,3,0
361253,717392,267,1304,2276,605,2,3,0
402742,1058438,1208,422,2276,1111,2,3,0
243022,359813,267,4079,2276,1111,2,4,0
396846,597750,1389,1304,2276,924,2,3,0
396846,558631,1611,2948,2276,1025,2,3,0
70219,179830,1208,546,2276,1111,2,3,1
